"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CustomLauncherOptionsDialog.java","879","Standardprogramme werden durch Doppelklick auf ein Dokument geöffnet,\nNicht-Standardprogramme sind über das Kontextmenü des Dokuments aufrufbar.","chkDefaultLauncher.setToolTipText(""Standardprogramme werden durch Doppelklick auf ein Dokument geöffnet,\nNicht-Standardprogramme sind über das Kontextmenü des Dokuments aufrufbar."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","742","neuer Ordner","mnuNewFolder.setText(""neuer Ordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","751","Ordner löschen","mnuRemoveFolder.setText(""Ordner löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","760","Ordner umbenennen","mnuRenameFolder.setText(""Ordner umbenennen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","769","Dokumentordner","setTitle(""Dokumentordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","789","neue Ordnerstruktur anlegen","cmdAdd.setToolTipText(""neue Ordnerstruktur anlegen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","797","Struktur löschen","cmdRemove.setToolTipText(""Struktur löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentNameTemplatesSetupDialog.java","880","Rechnungsnummer bei Rechnungserstellung manuell editierbar machen","chkDefault.setToolTipText(""Rechnungsnummer bei Rechnungserstellung manuell editierbar machen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentNameTemplatesSetupDialog.java","899","weitere Zeichen als fixe Bestandteile","jLabel11.setText(""weitere Zeichen als fixe Bestandteile"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentNameTemplatesSetupDialog.java","904","Platzhalter, bspw. {{MANDANT_NAME}}","jLabel3.setText(""Platzhalter, bspw. {{MANDANT_NAME}}"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentPreviewConfigurationDialog.java","738","Dokumentvorschau laden für Dokumente bis","jLabel1.setText(""Dokumentvorschau laden für Dokumente bis"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","858","Akte","""gelöscht"", ""von"", ""Dateiname"", ""Akte"", ""Adresse"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","873","Ausgewählte Dokumente wiederherstellen","cmdRestore.setToolTipText(""Ausgewählte Dokumente wiederherstellen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","882","Ausgewählte Dokumente endgültig löschen","cmdDelete.setToolTipText(""Ausgewählte Dokumente endgültig löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","890","Papierkorb leeren und alle Dokumente endgültig löschen","cmdEmptyBin.setToolTipText(""Papierkorb leeren und alle Dokumente endgültig löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","908","automatisch löschen nach ... Tagen:","jLabel2.setText(""automatisch löschen nach ... Tagen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","728","Windows- / SMB-Freigabeordner","radioSmb.setText(""Windows- / SMB-Freigabeordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","738","FTP-Ordner","radioFtp.setText(""FTP-Ordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","746","SFTP(SSH)-Ordner","radioSftp.setText(""SFTP(SSH)-Ordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","754","Lokaler Ordner","radioLocal.setText(""Lokaler Ordner"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","783","Passwort:","jLabel4.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetExternLocationDialog.java","794","Ordner:","jLabel5.setText(""Ordner:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetPasswordDialog.java","712","Passwort:","jLabel1.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetPasswordDialog.java","731","bestätigen:","jLabel2.setText(""bestätigen:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetPasswordDialog.java","734","<html>\n<strong>Stark:</strong>Grossbuchstaben, Kleinbuchstaben, Ziffern, Sonderzeichen, mindestens 8 Zeichen<br/>\n<strong>Mittel:</strong>Grossbuchstaben, Kleinbuchstaben, Ziffern, mindestens 8 Zeichen<br/>\n<strong>Schwach:</strong>alle weiteren<br/>\n</html>","jLabel3.setToolTipText(""<html>\n<strong>Stark:</strong>Grossbuchstaben, Kleinbuchstaben, Ziffern, Sonderzeichen, mindestens 8 Zeichen<br/>\n<strong>Mittel:</strong>Grossbuchstaben, Kleinbuchstaben, Ziffern, mindestens 8 Zeichen<br/>\n<strong>Schwach:</strong>alle weiteren<br/>\n</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GirocodeConfigurationDialog.java","702","Girocode-Einstellungen","setTitle(""Girocode-Einstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportContactsDialog.java","766","Importieren","""Importieren"", ""Unternehmen"", ""Abteilung"", ""Name"", ""Vorname"", ""Land"", ""Ort"", ""PLZ"", ""Straße"", ""Telefon"", ""Mobiltelefon"", ""Fax"", ""E-Mail"""
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaDialog.java","706","Die aktuellen Daten werden aus dem besonderen elektronischen Anwaltspostfach beA heruntergeladen und importiert. Der Import wird mehrere Minuten in Anspruch nehmen. Währenddessen kann ein zweiter j-lawyer.org Client geöffnet werden, um weiterarbeiten zu können.","jTextArea1.setText(""Die aktuellen Daten werden aus dem besonderen elektronischen Anwaltspostfach beA heruntergeladen und importiert. Der Import wird mehrere Minuten in Anspruch nehmen. Währenddessen kann ein zweiter j-lawyer.org Client geöffnet werden, um weiterarbeiten zu können."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaDialog.java","711","Import von Gerichtsadressen aus dem beA:","jLabel1.setText(""Import von Gerichtsadressen aus dem beA:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportFromSheetsDialog.java","720","Einstellungen importieren","setTitle(""Einstellungen importieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportFromSheetsDialog.java","752","Vorlage","cmdDownloadTemplate.setText(""Vorlage"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportFromSheetsDialog.java","753","Vorlage herunterladen","cmdDownloadTemplate.setToolTipText(""Vorlage herunterladen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","913","Rechnungsnummer bei Rechnungserstellung manuell editierbar machen","chkManualAdjust.setToolTipText(""Rechnungsnummer bei Rechnungserstellung manuell editierbar machen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","927","Vorschau:","jLabel6.setText(""Vorschau:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","946","weitere Zeichen als fixe Bestandteile","jLabel11.setText(""weitere Zeichen als fixe Bestandteile"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","948","Zurücksetzen","cmdResetLastIndex.setText(""Zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","949","setzt den aktuellen Zählerwert auf 0 zurück","cmdResetLastIndex.setToolTipText(""setzt den aktuellen Zählerwert auf 0 zurück"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePoolsSetupDialog.java","960","Zahlungsziel:","jLabel12.setText(""Zahlungsziel:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePositionTemplatesSetupDialog.java","780","Belegpositionen als Vorlagen","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Belegpositionen als Vorlagen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoicePositionTemplatesSetupDialog.java","876","Einstellungen Positionsvorlage","jLabel5.setText(""Einstellungen Positionsvorlage"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoiceTypesSetupDialog.java","859","Belegart - Einstellungen","jLabel5.setText(""Belegart - Einstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\InvoiceTypesSetupDialog.java","866","Belege dieser Art in der Offene Posten-Liste anzeigen\n(bspw. Rechnungen, Korrekturrechnungen, aber keine Angebote)","chkTurnOver.setToolTipText(""Belege dieser Art in der Offene Posten-Liste anzeigen\n(bspw. Rechnungen, Korrekturrechnungen, aber keine Angebote)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1133","Passwort:","jLabel15.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1150","Passwort:","jLabel16.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1164","Mandanten-ID:","jLabel18.setText(""Mandanten-ID:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1166","Einstellungen testen","cmdTestMail.setText(""Einstellungen testen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1176","Authentifizierung zurücksetzen","cmdO365Coupling.setToolTipText(""Authentifizierung zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1188","Ablaufdatum - bei Eintragung wird eine Warnung vor Ablauf erscheinen","cmdSecretExpiry.setToolTipText(""Ablaufdatum - bei Eintragung wird eine Warnung vor Ablauf erscheinen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1190","Ablaufdatum - bei Eintragung wird eine Warnung vor Ablauf erscheinen","txtSecretExpiry.setToolTipText(""Ablaufdatum - bei Eintragung wird eine Warnung vor Ablauf erscheinen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1352","Verbindung","jTabbedPane1.addTab(""Verbindung"", jPanel3);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1393","eingehende Nachrichten automatisch zuordnen","chkScanInbox.setText(""eingehende Nachrichten automatisch zuordnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1400","<html>Hinweise:\n<ul>\n<li>Postfach wird &uuml;berwacht</li>\n<li><b>alle</b> Nachrichten im Posteingang werden automatisch zur Akte gespeichert</li>\n<li>es wird ein optionales Etikett angebracht</li>\n<li>die Nachricht wird in einen Ordner <b>&quot;in Akte importiert&quot;</b> verschoben</li>\n<li>ist eine Nachricht nicht eindeutig zuzuordnen, verbleibt sie im Posteingang<br/>oder kann einer Standardakte zugeordnet werden</li>\n</ul>\n\n</html>","jLabel12.setText(""<html>Hinweise:\n<ul>\n<li>Postfach wird &uuml;berwacht</li>\n<li><b>alle</b> Nachrichten im Posteingang werden automatisch zur Akte gespeichert</li>\n<li>es wird ein optionales Etikett angebracht</li>\n<li>die Nachricht wird in einen Ordner <b>&quot;in Akte importiert&quot;</b> verschoben</li>\n<li>ist eine Nachricht nicht eindeutig zuzuordnen, verbleibt sie im Posteingang<br/>oder kann einer Standardakte zugeordnet werden</li>\n</ul>\n\n</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1403","Anhänge ausschließen (kommaseparierte Liste):","jLabel19.setText(""Anhänge ausschließen (kommaseparierte Liste):"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1418","Nachrichten samt Anlagen nicht speichern wenn","jLabel22.setText(""Nachrichten samt Anlagen nicht speichern wenn"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1420","Anlagen nicht speichern, die kleiner als .. KB sind:","lblMinAttachmentSize.setText(""Anlagen nicht speichern, die kleiner als .. KB sind:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1422","eingebettete Anlagen nicht speichern (bspw. Logo in Signatur)","chkIgnoreInlineAttachments.setText(""eingebettete Anlagen nicht speichern (bspw. Logo in Signatur)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1439","Standardakte:","jLabel27.setText(""Standardakte:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1541","benutzerdefinierte Konfigurationsparameter:","jLabel25.setText(""benutzerdefinierte Konfigurationsparameter:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1607","Erweitert","jTabbedPane1.addTab(""Erweitert"", jPanel6);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MappingTablesDialog.java","878","Tabelleneinstellungen","jLabel5.setText(""Tabelleneinstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","1287","Listenetiketten bearbeiten","setTitle(""Listenetiketten bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","1302","hinzufügen","cmdAddTag.setText(""hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","1303","Etikett hinzufügen","cmdAddTag.setToolTipText(""Etikett hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","1348","hinzufügen","cmdAddValue.setText(""hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","1349","Wert zur Auswahl hinzufügen","cmdAddValue.setToolTipText(""Wert zur Auswahl hinzufügen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\NextcloudConnectionPanel.java","767","Passwort:","jLabel5.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\NextcloudConnectionPanel.java","769","Unterverzeichnis des Webservers, ohne führende oder abschließende /","txtCloudPath.setToolTipText(""Unterverzeichnis des Webservers, ohne führende oder abschließende /"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\NextcloudTeaserPanel.java","701","Keine Lust auf Betrieb, Datensicherung und Updates?","lblNextcloudOrder.setText(""Keine Lust auf Betrieb, Datensicherung und Updates?"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\NextcloudTeaserPanel.java","710","im Browser öffnen","cmdShowWebsite.setToolTipText(""im Browser öffnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\PartyTypesDialog.java","785","Beteiligtentypen","setTitle(""Beteiligtentypen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\PartyTypesDialog.java","787","Beteiligtentypen","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Beteiligtentypen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ProfileDialog.java","822","Steuern / Bankverbindung:","jLabel17.setText(""Steuern / Bankverbindung:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\RequestPasswordOptionPanel.java","716","Start der Datensicherung durch Passworteingabe bestätigen: ","jLabel1.setText(""Start der Datensicherung durch Passworteingabe bestätigen: "");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ScanOptionsDialog.java","715","Einstellungen Scannerintegration","setTitle(""Einstellungen Scannerintegration"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ScanOptionsDialog.java","738","<html>\nDas hier angegebene Programm wird am <b>Server</b> ausgef&uuml;hrt, um OCR für PDF-Dokumente auszuf&uuml;hren. Es sollte der vollst&auml;ndige Aufruf angegeben werden. Es m&uuml;ssen zwei Platzhalter enthalten sein:\n<ul>\n<li>DATEIEIN - Datei, welche vom OCR-Programm verarbeitet werden soll</li>\n<li>DATEIAUS - Datei, welche vom OCR-Programm erstellt werden soll</li>\n</ul>\nBeispiel:<br/>\n<pre>/usr/bin/ocrmypdf --skip-text DATEIEIN DATEIAUS</pre>\n</html>","jLabel2.setToolTipText(""<html>\nDas hier angegebene Programm wird am <b>Server</b> ausgef&uuml;hrt, um OCR für PDF-Dokumente auszuf&uuml;hren. Es sollte der vollst&auml;ndige Aufruf angegeben werden. Es m&uuml;ssen zwei Platzhalter enthalten sein:\n<ul>\n<li>DATEIEIN - Datei, welche vom OCR-Programm verarbeitet werden soll</li>\n<li>DATEIAUS - Datei, welche vom OCR-Programm erstellt werden soll</li>\n</ul>\nBeispiel:<br/>\n<pre>/usr/bin/ocrmypdf --skip-text DATEIEIN DATEIAUS</pre>\n</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SearchIndexOptionsDialog.java","710","Einstellungen Dokumentensuche","setTitle(""Einstellungen Dokumentensuche"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SearchIndexOptionsDialog.java","728","Dokumente insgesamt:","jLabel1.setText(""Dokumente insgesamt:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SearchIndexOptionsDialog.java","730","Dokumente im Suchindex:","jLabel2.setText(""Dokumente im Suchindex:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SearchIndexOptionsDialog.java","740","Aktualisieren","cmdRefresh.setToolTipText(""Aktualisieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SecurityConfigurationDialog.java","713","Sicherheitseinstellungen","setTitle(""Sicherheitseinstellungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1051","% Speichernutzung","jLabel16.setText(""% Speichernutzung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1053","% Speichernutzung","jLabel17.setText(""% Speichernutzung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1152","Warnungen per E-Mail","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(""Warnungen per E-Mail""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1154","Warnungen aktivieren","chkWarnings.setText(""Warnungen aktivieren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1158","bei erfolgreicher Datensicherung (Zusammenfassung)","chkWarningsBackupSuccess.setText(""bei erfolgreicher Datensicherung (Zusammenfassung)"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ServerMonitoringDialog.java","1209","Einstellungen","jTabbedPane1.addTab(""Einstellungen"", jPanel2);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\StirlingPdfConfigurationDialog.java","731","<html>Stirling PDF ist ein flexibles Werkzeug für die Arbeit mit PDF-Dokumenten.<br/>Es kann separat installiert und durch eine URL-Angabe angebunden werden,<br/> bspw. http://localhost:9080/</html>","lblStirlingHint.setText(""<html>Stirling PDF ist ein flexibles Werkzeug für die Arbeit mit PDF-Dokumenten.<br/>Es kann separat installiert und durch eine URL-Angabe angebunden werden,<br/> bspw. http://localhost:9080/</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SystemMailboxDialog.java","793","Passwort:","jLabel8.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SystemMailboxDialog.java","795","SMTP-Benutzer / Login:","jLabel7.setText(""SMTP-Benutzer / Login:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SystemMailboxDialog.java","805","Einstellungen testen","cmdTestMail.setText(""Einstellungen testen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\SystemMailboxDialog.java","814","<html>Das hier angegebene Postfach wird zum Versand administrativer (bspw. Informationen zur Datensicherung) als auch fachlicher (bspw. Terminerinnerungen) Mitteilungen verwendet.</html>","jLabel22.setText(""<html>Das hier angegebene Postfach wird zum Versand administrativer (bspw. Informationen zur Datensicherung) als auch fachlicher (bspw. Terminerinnerungen) Mitteilungen verwendet.</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TagRulesDialog.java","906","bei Treffer keine weitere Regel anwenden","chkCancelOnMatch.setText(""bei Treffer keine weitere Regel anwenden"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TimesheetParallelConfigurationDialog.java","723","parallele Zeiterfassungen in verschiedenen Akten","lblCaption.setText(""parallele Zeiterfassungen in verschiedenen Akten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TimesheetParallelConfigurationDialog.java","741","Rückfrage mit Auswahl","rdWarning.setText(""Rückfrage mit Auswahl"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TimesheetPositionTemplatesSetupDialog.java","777","Zeiterfassungspositionen als Vorlagen","jPanel1.setBorder(javax.swing.BorderFactory.createTitledBorder(""Zeiterfassungspositionen als Vorlagen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TimesheetPositionTemplatesSetupDialog.java","873","Einstellungen Positionsvorlage","jLabel5.setText(""Einstellungen Positionsvorlage"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1010","Passwort ändern","mnuUpdatePassword.setText(""Passwort ändern"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1078","Vorname:","jLabel14.setText(""Vorname:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1090","PLZ:","jLabel30.setText(""PLZ:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1117","Daten aus Kanzleiprofil übernehmen","cmdPopulateFromCompanyProfile.setToolTipText(""Daten aus Kanzleiprofil übernehmen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1336","löschen","chkRemoveAddress.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1363","Akten","jPanel3.setBorder(javax.swing.BorderFactory.createTitledBorder(""Akten""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1372","löschen","chkRemoveFile.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1399","Einstellungen","jPanel4.setBorder(javax.swing.BorderFactory.createTitledBorder(""Einstellungen""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1406","löschen","chkRemoveOption.setText(""löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1434","bspw. offene Posten, Aktenhistorien","chkReportCommon.setToolTipText(""bspw. offene Posten, Aktenhistorien"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1460","Dokumente bei Bearbeitung automatisch sperren","chkAutoLockDocuments.setText(""Dokumente bei Bearbeitung automatisch sperren"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1465","bspw. offene Posten, Aktenhistorien","chkIntegrationsIngo.setToolTipText(""bspw. offene Posten, Aktenhistorien"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1670","Passwort:","jLabel16.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1786","Passwort:","jLabel11.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1794","E-POST freischalten / Freischaltcode zurücksetzen","cmdRegisterEpost.setToolTipText(""E-POST freischalten / Freischaltcode zurücksetzen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","1802","Erstellen eines neuen oder Zurücksetzen eines vorhandenen Passwortes.\nSie benötigen Kundennnummer und das Mobiltelefon, \ndas Sie bei Anmeldung bei der Deutschen Post angegeben haben.","cmdSetEpostPassword.setToolTipText(""Erstellen eines neuen oder Zurücksetzen eines vorhandenen Passwortes.\nSie benötigen Kundennnummer und das Mobiltelefon, \ndas Sie bei Anmeldung bei der Deutschen Post angegeben haben."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1135","Passwort:","jLabel2.setText(""Passwort:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1190","Benachrichtigung senden wenn","jLabel4.setText(""Benachrichtigung senden wenn"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1192","ich in einer Sofortnachricht erwähnt wurde","chkEventInstantMessage.setText(""ich in einer Sofortnachricht erwähnt wurde"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1196","einer meiner Termine in Kürze beginnt","chkEventCalendarEntryReminder.setText(""einer meiner Termine in Kürze beginnt"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1199","eine Rechnung in einer meiner Akten fällig ist","chkEventInvoiceDue.setText(""eine Rechnung in einer meiner Akten fällig ist"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1209","eine von mir gesendete Sofortnachricht als erledigt markiert wurde","chkEventInstantMessageDone.setText(""eine von mir gesendete Sofortnachricht als erledigt markiert wurde"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1261","Benachrichtigungen","jTabbedPane1.addTab(""Benachrichtigungen"", jPanel2);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1264","vor dem Öffnen von E-Mails unbekannter Absender warnen","chkWarnOnUnknownSenders.setText(""vor dem Öffnen von E-Mails unbekannter Absender warnen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","1338","Neue Akten","jTabbedPane1.addTab(""Neue Akten"", jPanel4);"
